Feature,Importance
City_Desert Center,0.0
City_District 12 Oxon Hill,0.0
City_District 5,0.0
City_Dos Rios,0.0
City_Donaldson,0.0
City_Dos Palos,0.0
City_Dorris,0.0
City_Dorrance,0.0
City_Dorchester Center,0.0
City_Dorchester,0.0
City_Doral,0.0
City_Dora,0.0
City_Donna,0.0
City_Dongola,0.0
City_Donegal,0.0
City_Donalsonville,0.0
City_Donaldsonville,0.0
City_Donalds,0.0
City_District Heights,0.0
City_Dolton,0.0
City_Dolphin,0.0
City_Dolan Springs,0.0
City_Dodge Center,0.0
City_Dodge,0.0
City_Dobson,0.0
City_Dobbs Ferry,0.0
City_Dixon,0.0
City_Dix Hills,0.0
City_Dix,0.0
City_Divide,0.0
City_Divernon,0.0
City_Dunedin,0.0
City_Dunkirk,0.0
City_Cottageville,0.0
City_East Hanover,0.0
City_East Northport,0.0
City_East Nassau,0.0
City_East Meadow,0.0
City_East Mc Keesport,0.0
City_East Lyme,0.0
City_East Liberty,0.0
City_East Lansing,0.0
City_East Kern,0.0
City_East Jordan,0.0
City_East Islip,0.0
City_East Haven,0.0
City_East Hartford,0.0
City_East Hampton,0.0
City_East Orange,0.0
City_East Haddam,0.0
City_East Greenwich,0.0
City_East Greenville,0.0
City_East Greenbush,0.0
City_East Granby,0.0
City_East Freedom,0.0
City_East Flat Rock,0.0
City_East Falmouth,0.0
City_East Elmhurst,0.0
City_East Earl,0.0
City_East Durham,0.0
City_East Dubuque,0.0
City_East Norwich,0.0
City_East Palatka,0.0
City_East Dover,0.0
City_East Syracuse,0.0
City_Eastpoint,0.0
City_Eastover,0.0
City_Easton,0.0
City_Eastman,0.0
City_Eastland,0.0
City_Eastlake,0.0
City_Eastaboga,0.0
City_East Windsor,0.0
City_East Wareham,0.0
City_East Walpole,0.0
City_East Tehama,0.0
City_East Taunton,0.0
City_East Stroudsburg,0.0
City_East Palo Alto,0.0
City_East St Louis,0.0
City_East Setauket,0.0
City_East Sandwich,0.0
City_East Saint Louis,0.0
City_East Rutherford,0.0
City_East Rochester,0.0
City_East Rancho Dominguez,0.0
City_East Quogue,0.0
City_East Providence,0.0
City_East Petersburg,0.0
City_East Peoria,0.0
City_East Patchogue,0.0
City_East Dublin,0.0
City_East Dorset,0.0
City_Dunlap,0.0
City_Durant,0.0
City_Dyersville,0.0
City_Dyer,0.0
City_Dwight,0.0
City_Duxbury,0.0
City_Duvall,0.0
City_Dutton,0.0
City_Dutch John,0.0
City_Dutch Flat,0.0
City_Duson,0.0
City_Dushore,0.0
City_Durkee,0.0
City_Durhamville,0.0
City_Durango,0.0
City_Eagar,0.0
City_Durand,0.0
City_Duquesne,0.0
City_Dupont,0.0
City_Dupo,0.0
City_Dunstable,0.0
City_Dunsmuir,0.0
City_Dunnsville,0.0
City_Dunnigan,0.0
City_Dunnellon,0.0
City_Dunn Loring,0.0
City_Dunn Center,0.0
City_Dunn,0.0
City_Dysart,0.0
City_Eagle,0.0
City_East Chatham,0.0
City_Easley,0.0
City_East Carondelet,0.0
City_East Carbon,0.0
City_East Brunswick,0.0
City_East Bridgewater,0.0
City_East Branch,0.0
City_East Brady,0.0
City_East Boston,0.0
City_East Bernstadt,0.0
City_East Berlin,0.0
City_East Aurora,0.0
City_East Atlantic Beach,0.0
City_East Amherst,0.0
City_Earth City,0.0
City_Eagle Creek,0.0
City_Earp,0.0
City_Earlysville,0.0
City_Early Branch,0.0
City_Earlimart,0.0
City_Earlham,0.0
City_Earleville,0.0
City_Eagle Springs,0.0
City_Eagle Rock,0.0
City_Eagle Point,0.0
City_Eagle Mountain,0.0
City_Eagle Lake,0.0
City_Eagle Grove,0.0
City_Desdemona,0.0
City_Descanso,0.0
City_Des Plaines,0.0
City_Croton on Hudson,0.0
City_Crystal River,0.0
City_Crystal Lake,0.0
City_Crystal Beach,0.0
City_Crum Lynne,0.0
City_Crozier,0.0
City_Crozet,0.0
City_Crows Landing,0.0
City_Crownsville,0.0
City_Crown Point,0.0
City_Crowley,0.0
City_Crow Agency,0.0
City_Croton-on-Hudson,0.0
City_Croton On Hudson,0.0
City_Crystal Springs,0.0
City_Crothersville,0.0
City_Crossville,0.0
City_Crossett,0.0
City_Cross River,0.0
City_Cross Plains,0.0
City_Cross Junction,0.0
City_Cross Hill,0.0
City_Cross City,0.0
City_Cross,0.0
City_Crosby,0.0
City_Crook,0.0
City_Cromwell,0.0
City_Crystal Spring,0.0
City_Cuba,0.0
City_Crockett,0.0
City_Currie,0.0
City_Dacula,0.0
City_Cypress,0.0
City_Cygnet,0.0
City_Cuyahoga Falls,0.0
City_Cutler Bay,0.0
City_Cutler,0.0
City_Custer,0.0
City_Cusseta,0.0
City_Cusick,0.0
City_Cushing,0.0
City_Curwensville,0.0
City_Curtis Bay,0.0
City_Cupertino,0.0
City_Cuba City,0.0
City_Cummings,0.0
City_Cumming,0.0
City_Cumberland Center,0.0
City_Cumberland,0.0
City_Culver,0.0
City_Culpeper,0.0
City_Culloden,0.0
City_Cullman,0.0
City_Culleoka,0.0
City_Culdesac,0.0
City_Cuervo,0.0
City_Cubero,0.0
City_Crofton,0.0
City_Crittenden,0.0
City_Des Moines,0.0
City_Covelo,0.0
City_Cranberry Township,0.0
City_Craigsville,0.0
City_Crab Orchard,0.0
City_Cozad,0.0
City_Coyote,0.0
City_Coxsackie,0.0
City_Coxs Creek,0.0
City_Cowarts,0.0
City_Coward,0.0
City_Covington,0.0
City_Covina,0.0
City_Covert,0.0
City_Cove,0.0
City_Cranbury,0.0
City_Courtland,0.0
City_Coupland,0.0
City_Coupeville,0.0
City_Countryside,0.0
City_Country Club Hills,0.0
City_Council Bluffs,0.0
City_Council,0.0
City_Coulterville,0.0
City_Cotulla,0.0
City_Cottonwood,0.0
City_Cottondale,0.0
City_Cotton,0.0
City_Cranberry Twp,0.0
City_Crandall,0.0
City_Crewe,0.0
City_Crescent Lake,0.0
City_Creve Coeur,0.0
City_Crete,0.0
City_Creswell,0.0
City_Crestwood,0.0
City_Crestview Hills,0.0
City_Crestview,0.0
City_Creston,0.0
City_Crestline,0.0
City_Cresson,0.0
City_Cresskill,0.0
City_Crescent Valley,0.0
City_Crescent Springs,0.0
City_Crescent City,0.0
City_Crane,0.0
City_Crescent,0.0
City_Creola,0.0
City_Creekside,0.0
City_Creedmoor,0.0
City_Creede,0.0
City_Cream Ridge,0.0
City_Crawfordville,0.0
City_Crawfordsville,0.0
City_Crawford,0.0
City_Craryville,0.0
City_Cranston,0.0
City_Cranford,0.0
City_Dade City,0.0
City_Dagsboro,0.0
City_Dahlgren,0.0
City_Del Mar,0.0
City_Delmar,0.0
City_Dell,0.0
City_Delhi,0.0
City_Delco,0.0
City_Delaware Water Gap,0.0
City_Delavan,0.0
City_Delaplane,0.0
City_Delanson,0.0
City_Delano,0.0
City_Deland,0.0
City_Delafield,0.0
City_Del Rey,0.0
City_Dekalb,0.0
City_Delphi,0.0
City_Defuniak Springs,0.0
City_Deforest,0.0
City_Deeth,0.0
City_Deerwood,0.0
City_Deerfield,0.0
City_Deer Trail,0.0
City_Deer River,0.0
City_Deer Park,0.0
City_Deer Lodge,0.0
City_Deer Island,0.0
City_Deer Creek,0.0
City_Deep Run,0.0
City_Delmont,0.0
City_Delran,0.0
City_Dahlonega,0.0
City_Dennehotso,0.0
City_Des Allemands,0.0
City_Derwood,0.0
City_Derry,0.0
City_Derrick City,0.0
City_Dermott,0.0
City_Derby,0.0
City_Depoe Bay,0.0
City_Depew,0.0
City_Denville,0.0
City_Denton,0.0
City_Dennison,0.0
City_Dennis,0.0
City_Dennard,0.0
City_Delray Beach,0.0
City_Denmark,0.0
City_Denison,0.0
City_Denham Springs,0.0
City_Dendron,0.0
City_Denair,0.0
City_Demotte,0.0
City_Demorest,0.0
City_Deming,0.0
City_Demarest,0.0
City_Deltona,0.0
City_Deltaville,0.0
City_Delta,0.0
City_Deep River,0.0
City_Dedham,0.0
City_Declo,0.0
City_Danbury,0.0
City_Darien Center,0.0
City_Darien,0.0
City_Dardanelle,0.0
City_Darby,0.0
City_Daphne,0.0
City_Danville,0.0
City_Danvers,0.0
City_Danielson,0.0
City_Daniels,0.0
City_Dania Beach,0.0
City_Dania,0.0
City_Dandridge,0.0
City_Dana Point,0.0
City_Decherd,0.0
City_Dammeron Valley,0.0
City_Damascus,0.0
City_Dalzell,0.0
City_Daly City,0.0
City_Dalton,0.0
City_Dalmatia,0.0
City_Dallastown,0.0
City_Dallas Center,0.0
City_Daleville,0.0
City_Dale,0.0
City_Dakota,0.0
City_Dairy,0.0
City_Darlington,0.0
City_Darwin,0.0
City_Dassel,0.0
City_Dateland,0.0
City_Decatur,0.0
City_Debary,0.0
City_Deatsville,0.0
City_Dearing,0.0
City_Dearborn,0.0
City_DeWitt,0.0
City_DeLand,0.0
City_DeBary,0.0
City_De Witt,0.0
City_De Soto,0.0
City_De Pere,0.0
City_De Mossville,0.0
City_De Berry,0.0
City_De Beque,0.0
City_Dayville,0.0
City_Dawson,0.0
City_Davison,0.0
City_Davisburg,0.0
City_Davis,0.0
City_Davie,0.0
City_Davidsville,0.0
City_Davidsonville,0.0
City_Davidson,0.0
City_Davenport,0.0
City_Dauphin,0.0
City_Cannon Beach,0.0
City_Canfield,0.0
City_Candor,0.0
City_Bainbridge,0.0
City_Ball Ground,0.0
City_Baldwinsville,0.0
City_Baldwin Place,0.0
City_Baldwin City,0.0
City_Baldwin,0.0
City_Bald Knob,0.0
City_Balaton,0.0
City_Bala Cynwyd,0.0
City_Bal Harbour,0.0
City_Bakersfield,0.0
City_Baker City,0.0
City_Baker,0.0
City_Bailey,0.0
City_Ballico,0.0
City_Bahama,0.0
City_Bagley,0.0
City_Badger,0.0
City_Baden,0.0
City_Baconton,0.0
City_Backus,0.0
City_Babylon,0.0
City_Azusa,0.0
City_Azalea,0.0
City_Aynor,0.0
City_Aylett,0.0
City_Ayer,0.0
City_Ballantine,0.0
City_Ballston Lake,0.0
City_Axtell,0.0
City_Barberton,0.0
City_Barrington,0.0
City_Barrett,0.0
City_Barre,0.0
City_Barnwell,0.0
City_Barnum,0.0
City_Barnhart,0.0
City_Barney,0.0
City_Barnesville,0.0
City_Barnegat,0.0
City_Barkhamsted,0.0
City_Barhamsville,0.0
City_Barboursville,0.0
City_Baraboo,0.0
City_Ballston Spa,0.0
City_Bar Harbor,0.0
City_Bapchule,0.0
City_Bannockburn,0.0
City_Banning,0.0
City_Banner Elk,0.0
City_Banks,0.0
City_Bangor,0.0
City_Bandon,0.0
City_Bancroft,0.0
City_Bamberg,0.0
City_Baltimore,0.0
City_Ballwin,0.0
City_Ayden,0.0
City_Axis,0.0
City_Barstow,0.0
City_Atco,0.0
City_Atwater,0.0
City_Attleboro Falls,0.0
City_Attleboro,0.0
City_Attalla,0.0
City_Atmore,0.0
City_Atlantic City,0.0
City_Atlantic,0.0
City_Atkinson,0.0
City_Atkins,0.0
City_Atherton,0.0
City_Athens,0.0
City_Atglen,0.0
City_Atascadero,0.0
City_Au Gres,0.0
City_Atalissa,0.0
City_Astoria,0.0
City_Astor,0.0
City_Aston,0.0
City_Assonet,0.0
City_Aspers,0.0
City_Aspen,0.0
City_Ashville,0.0
City_Ashton,0.0
City_Ashtabula,0.0
City_Ashley,0.0
City_Ashland City,0.0
City_Atwood,0.0
City_Auberry,0.0
City_Awendaw,0.0
City_Avenel,0.0
City_Avonmore,0.0
City_Avondale Estates,0.0
City_Avondale,0.0
City_Avon Park,0.0
City_Avon,0.0
City_Avoca,0.0
City_Avis,0.0
City_Avilla,0.0
City_Avila Beach,0.0
City_Avery,0.0
City_Averill Park,0.0
City_Aventura,0.0
City_Avenal,0.0
City_Auburn Hills,0.0
City_Avella,0.0
City_Avalon-Mulat,0.0
City_Autryville,0.0
City_Autaugaville,0.0
City_Austinville,0.0
City_Austerlitz,0.0
City_Austell,0.0
City_Aurora,0.0
City_Aumsville,0.0
City_Ault,0.0
City_Aulander,0.0
City_Auburndale,0.0
City_Barryville,0.0
City_Bartlett,0.0
City_Candler,0.0
City_Belews Creek,0.0
City_Belle,0.0
City_Bellbrook,0.0
City_Bellaire,0.0
City_Bella Vista,0.0
City_Bell Gardens,0.0
City_Bell,0.0
City_Belgrade,0.0
City_Belgium,0.0
City_Belfry,0.0
City_Belfield,0.0
City_Belfast,0.0
City_Belfair,0.0
City_Belden,0.0
City_Belle Plaine,0.0
City_Belcamp,0.0
City_Bel Alton,0.0
City_Bel Air,0.0
City_Beechgrove,0.0
City_Beech Island,0.0
City_Beech Grove,0.0
City_Beech Creek,0.0
City_Beebe,0.0
City_Bee Cave,0.0
City_Bedford Hills,0.0
City_Bedford,0.0
City_Beckwourth,0.0
City_Belle Glade,0.0
City_Belle Vernon,0.0
City_Becker,0.0
City_Beloit,0.0
City_Bennettsville,0.0
City_Bennett,0.0
City_Benicia,0.0
City_Bend,0.0
City_Ben Lomond,0.0
City_Bemidji,0.0
City_Belvidere,0.0
City_Belvedere Tiburon,0.0
City_Beltsville,0.0
City_Belton,0.0
City_Belt,0.0
City_Belpre,0.0
City_Belmont,0.0
City_Belleair,0.0
City_Belmar,0.0
City_Bellwood,0.0
City_Bellville,0.0
City_Bellport,0.0
City_Bellows Falls,0.0
City_Bellmore,0.0
City_Bellmawr,0.0
City_Bellingham,0.0
City_Belleville,0.0
City_Belleview,0.0
City_Bellerose,0.0
City_Bellefonte,0.0
City_Beckley,0.0
City_Bechtelsville,0.0
City_Barto,0.0
City_Batesville,0.0
City_Bay Saint Louis,0.0
City_Bay Point,0.0
City_Bay Minette,0.0
City_Bay City,0.0
City_Baxter,0.0
City_Baxley,0.0
City_Battleboro,0.0
City_Battle Mountain,0.0
City_Battle Lake,0.0
City_Battle Ground,0.0
City_Battle Creek,0.0
City_Bath,0.0
City_Batesburg-Leesville,0.0
City_Bay St Louis,0.0
City_Batesburg,0.0
City_Bates City,0.0
City_Bates,0.0
City_Batavia,0.0
City_Bastian,0.0
City_Bassett,0.0
City_Bass Lake,0.0
City_Basking Ridge,0.0
City_Basin,0.0
City_Bascom,0.0
City_Bartow,0.0
City_Barton,0.0
City_Bay Shore,0.0
City_Bayboro,0.0
City_Beaverton,0.0
City_Bearden,0.0
City_Beaverdale,0.0
City_Beavercreek Township,0.0
City_Beavercreek,0.0
City_Beaver Springs,0.0
City_Beaver Falls,0.0
City_Beaver Crossing,0.0
City_Beaver Creek,0.0
City_Beaver,0.0
City_Beaumont,0.0
City_Beaufort,0.0
City_Beatty,0.0
City_Beasley,0.0
City_Bearcreek,0.0
City_Bayonne,0.0
City_Bear Mountain,0.0
City_Bear Lake,0.0
City_Bear,0.0
City_Bealeton,0.0
City_Beacon Falls,0.0
City_Beacon,0.0
City_Beachwood,0.0
City_Beach Park,0.0
City_Bayville,0.0
City_Baytown,0.0
City_Bayside,0.0
City_Bayport,0.0
City_Ashland,0.0
City_Ashkum,0.0
City_Ashford,0.0
City_Alburgh,0.0
City_Alger,0.0
City_Alford,0.0
City_Alexandria,0.0
City_Alexander City,0.0
City_Alexander,0.0
City_Aledo,0.0
City_Aldrich,0.0
City_Aldie,0.0
City_Alden,0.0
City_Alda,0.0
City_Alcolu,0.0
City_Alcoa,0.0
City_Albuquerque,0.0
City_Aliso Viejo,0.0
City_Albion,0.0
City_Albia,0.0
City_Albertville,0.0
City_Albertson,0.0
City_Alberton,0.0
City_Alberta,0.0
City_Albert Lea,0.0
City_Albers,0.0
City_Albemarle,0.0
City_Alapaha,0.0
City_Alamosa,0.0
City_Alameda,0.0
City_Aliquippa,0.0
City_Alleghany,0.0
City_Alabaster,0.0
City_Alpha,0.0
City_Altoona,0.0
City_Alton,0.0
City_Alto,0.0
City_Altha,0.0
City_Altavista,0.0
City_Altamont,0.0
City_Altadena,0.0
City_Alta,0.0
City_Alsip,0.0
City_Alsea,0.0
City_Alplaus,0.0
City_Alpine,0.0
City_Almyra,0.0
City_Allen,0.0
City_Almont,0.0
City_Alma,0.0
City_Allyn,0.0
City_Allston,0.0
City_Allport,0.0
City_Allison Park,0.0
City_Alliance,0.0
City_Allenwood,0.0
City_Allentown,0.0
City_Allenton,0.0
City_Allendale,0.0
City_Allen Park,0.0
City_Alachua,0.0
City_Akeley,0.0
City_Ashfield,0.0
City_Abbott,0.0
City_Acworth,0.0
City_Acton,0.0
City_Acme,0.0
City_Accokeek,0.0
City_Accident,0.0
City_Acampo,0.0
City_Absecon,0.0
City_Absarokee,0.0
City_Abington,0.0
City_Abingdon,0.0
City_Abilene,0.0
City_Aberdeen,0.0
City_Abbotsford,0.0
City_Adah,0.0
City_Abbeville,0.0
City_Aaronsburg,0.0
State_WY,0.0
State_VT,0.0
State_SD,0.0
State_RI,0.0
State_NH,0.0
State_ND,0.0
State_ME,0.0
State_MD,0.0
State_ID,0.0
State_DE,0.0
City_Ada,0.0
City_Adair,0.0
City_Ajo,0.0
City_Agate,0.0
City_Aitkin,0.0
City_Airway Heights,0.0
City_Airville,0.0
City_Ainsworth,0.0
City_Ailey,0.0
City_Aiken,0.0
City_Ahwahnee,0.0
City_Ahoskie,0.0
City_Aguilar,0.0
City_Aguanga,0.0
City_Agoura Hills,0.0
City_Agency,0.0
City_Afton,0.0
City_Adairsville,0.0
City_Advance,0.0
City_Adrian,0.0
City_Adin,0.0
City_Adena,0.0
City_Adelphi,0.0
City_Adelanto,0.0
City_Adel,0.0
City_Addison,0.0
City_Adamsville,0.0
City_Adamstown,0.0
City_Adams Center,0.0
City_Adams,0.0
City_Altura,0.0
City_Alturas,0.0
City_Alum Bank,0.0
City_Arbuckle,0.0
City_Ardmore,0.0
City_Arden,0.0
City_Arcola,0.0
City_Archer,0.0
City_Archbold,0.0
City_Archbald,0.0
City_Arch Cape,0.0
City_Arcata,0.0
City_Arcanum,0.0
City_Arcadia,0.0
City_Arcade,0.0
City_Arbyrd,0.0
City_Aragon,0.0
City_Argyle,0.0
City_Arabi,0.0
City_Arab,0.0
City_Aptos,0.0
City_Appomattox,0.0
City_Appling,0.0
City_Appleton,0.0
City_Applegate,0.0
City_Apple Valley,0.0
City_Apopka,0.0
City_Apollo Beach,0.0
City_Apollo,0.0
City_Apison,0.0
City_Ardsley,0.0
City_Ariel,0.0
City_Alum Creek,0.0
City_Arundel,0.0
City_Asheville,0.0
City_Asheboro,0.0
City_Ashby,0.0
City_Ashaway,0.0
City_Ash Grove,0.0
City_Ash Fork,0.0
City_Ascutney,0.0
City_Asbury Park,0.0
City_Asbury,0.0
City_Arvin,0.0
City_Arverne,0.0
City_Arvada,0.0
City_Artois,0.0
City_Arkadelphia,0.0
City_Artesia,0.0
City_Arroyo Grande,0.0
City_Arrington,0.0
City_Arona,0.0
City_Aromas,0.0
City_Arnold,0.0
City_Armonk,0.0
City_Armona,0.0
City_Armbrust,0.0
City_Arlington Heights,0.0
City_Arleta,0.0
City_Arlee,0.0
City_Apex,0.0
City_Apalachin,0.0
City_Apache Junction,0.0
City_Amenia,0.0
City_Amston,0.0
City_Amsterdam,0.0
City_Amma,0.0
City_Amityville,0.0
City_Amity,0.0
City_Amissville,0.0
City_Amherst,0.0
City_Amesbury,0.0
City_Ames,0.0
City_Americus,0.0
City_American Fork,0.0
City_American Canyon,0.0
City_Amelia Court House,0.0
City_Anza,0.0
City_Amelia,0.0
City_Ambrose,0.0
City_Ambridge,0.0
City_Amboy,0.0
City_Ambler,0.0
City_Amarillo,0.0
City_Amana,0.0
City_Alzada,0.0
City_Alviso,0.0
City_Alvin,0.0
City_Alvarado,0.0
City_Alva,0.0
City_Anaconda,0.0
City_Anacortes,0.0
City_Ancram,0.0
City_Andalusia,0.0
City_Antwerp,0.0
City_Anthony,0.0
City_Anthem,0.0
City_Antelope,0.0
City_Anson,0.0
City_Anoka,0.0
City_Annville,0.0
City_Anniston,0.0
City_Annapolis Junction,0.0
City_Annapolis,0.0
City_Annandale,0.0
City_Anna,0.0
City_Ann Arbor,0.0
City_Ankeny,0.0
City_Anita,0.0
City_Angwin,0.0
City_Angora,0.0
City_Angola,0.0
City_Angleton,0.0
City_Angier,0.0
City_Angels Camp,0.0
City_Andrews Air Force Base,0.0
City_Andrews,0.0
City_Andersonville,0.0
City_Anderson,0.0
City_Bennington,0.0
City_Bensalem,0.0
City_Bensenville,0.0
City_Brookshire,0.0
City_Browns Valley,0.0
City_Browns Summit,0.0
City_Browns Mills,0.0
City_Browning,0.0
City_Broussard,0.0
City_Brothers,0.0
City_Broomfield,0.0
City_Broomall,0.0
City_Brookwood,0.0
City_Brookville,0.0
City_Brooksville,0.0
City_Brookston,0.0
City_Brooks,0.0
City_Brownsburg,0.0
City_Brookpark,0.0
City_Brookline,0.0
City_Brooklet,0.0
City_Brooklawn,0.0
City_Brookland,0.0
City_Brookings,0.0
City_Brookhaven,0.0
City_Brookfield,0.0
City_Brookeville,0.0
City_Brooker,0.0
City_Brookdale,0.0
City_Brook Park,0.0
City_Brownsboro,0.0
City_Brownsville,0.0
City_Bronson,0.0
City_Bryn Mawr,0.0
City_Buena Park,0.0
City_Buellton,0.0
City_Budd Lake,0.0
City_Buda,0.0
City_Bucyrus,0.0
City_Bucklin,0.0
City_Buckley,0.0
City_Buckingham,0.0
City_Buckhead,0.0
City_Buckeystown,0.0
City_Buckeye,0.0
City_Bryson City,0.0
City_Bryn Athyn,0.0
City_Brownton,0.0
City_Bryceville,0.0
City_Bryce,0.0
City_Bryant,0.0
City_Bryans Road,0.0
City_Bryan,0.0
City_Brush,0.0
City_Brunswick,0.0
City_Brunson,0.0
City_Brundidge,0.0
City_Bruceton Mills,0.0
City_Bruceton,0.0
City_Brownwood,0.0
City_Bronxville,0.0
City_Broken Arrow,0.0
City_Braman,0.0
City_Breezewood,0.0
City_Brick,0.0
City_Briarcliff Manor,0.0
City_Brian Head,0.0
City_Brewton,0.0
City_Brewster,0.0
City_Brewerton,0.0
City_Brevard,0.0
City_Brentwood,0.0
City_Bremo Bluff,0.0
City_Bremerton,0.0
City_Bremen,0.0
City_Breinigsville,0.0
City_Brecksville,0.0
City_Bridgeboro,0.0
City_Breckenridge,0.0
City_Breaux Bridge,0.0
City_Brea,0.0
City_Brazoria,0.0
City_Brazil,0.0
City_Brayton,0.0
City_Braselton,0.0
City_Branson,0.0
City_Branford,0.0
City_Brandywine,0.0
City_Brandy Station,0.0
City_Brandon,0.0
City_Bridal Veil,0.0
City_Bridgehampton,0.0
City_Brogue,0.0
City_Bristow,0.0
City_Brodnax,0.0
City_Brocton,0.0
City_Brockway,0.0
City_Brockton,0.0
City_Brockport,0.0
City_Broadway,0.0
City_Broadview Heights,0.0
City_Broadview,0.0
City_Broadus,0.0
City_Broadbent,0.0
City_Broad Run,0.0
City_Britt,0.0
City_Bristol,0.0
City_Bridgeport,0.0
City_Brisbane,0.0
City_Brinnon,0.0
City_Brinkley,0.0
City_Brimfield,0.0
City_Brightwood,0.0
City_Brighton,0.0
City_Brigham City,0.0
City_Bridgman,0.0
City_Bridgewater,0.0
City_Bridgeville,0.0
City_Bridgeview,0.0
City_Bridgeton,0.0
City_Buena Vista,0.0
City_Buffalo Grove,0.0
City_Buffalo Junction,0.0
City_Callahan,0.0
City_Cambria Heights,0.0
City_Cambria,0.0
City_Camas Valley,0.0
City_Camas,0.0
City_Camarillo,0.0
City_Camano Island,0.0
City_Calverton,0.0
City_Calumet Park,0.0
City_Calumet City,0.0
City_Calpine,0.0
City_Callaway,0.0
City_Callao,0.0
City_Calistoga,0.0
City_Cambridge City,0.0
City_Calimesa,0.0
City_California Hot Springs,0.0
City_California City,0.0
City_California,0.0
City_Caliente,0.0
City_Calhoun Falls,0.0
City_Calhoun,0.0
City_Calhan,0.0
City_Calera,0.0
City_Caledonia,0.0
City_Caldwell,0.0
City_Calabash,0.0
City_Cambridge,0.0
City_Cambridge Springs,0.0
City_Buford,0.0
City_Camp Verde,0.0
City_Candia,0.0
City_Canby,0.0
City_Canastota,0.0
City_Canal Winchester,0.0
City_Canaan,0.0
City_Cana,0.0
City_Campton,0.0
City_Campobello,0.0
City_Campo,0.0
City_Campbellton,0.0
City_Campbellsburg,0.0
City_Campbell,0.0
City_Camp Sherman,0.0
City_Camby,0.0
City_Camp Pendleton Marine Corps Base,0.0
City_Camp Pendleton,0.0
City_Camp Hill,0.0
City_Camp Douglas,0.0
City_Camino,0.0
City_Camillus,0.0
City_Camilla,0.0
City_Cameron Park,0.0
City_Cameron,0.0
City_Camdenton,0.0
City_Camden-Wyoming,0.0
City_Camden,0.0
City_Calabasas,0.0
City_Cairo,0.0
City_Cadiz,0.0
City_Burke,0.0
City_Burnt Ranch,0.0
City_Burnt Prairie,0.0
City_Burnt Hills,0.0
City_Burnsville,0.0
City_Burns,0.0
City_Burnham,0.0
City_Burney,0.0
City_Burnet,0.0
City_Burlington,0.0
City_Burlingame,0.0
City_Burleson,0.0
City_Burkeville,0.0
City_Burgoon,0.0
City_Cades,0.0
City_Burgettstown,0.0
City_Burgaw,0.0
City_Burbank,0.0
City_Bunnlevel,0.0
City_Bunker Hill,0.0
City_Buncombe,0.0
City_Bumpass,0.0
City_Bulls Gap,0.0
City_Bullock,0.0
City_Bullhead City,0.0
City_Bulger,0.0
City_Buhl,0.0
City_Burr Hill,0.0
City_Burr Ridge,0.0
City_Burton,0.0
City_Burtonsville,0.0
City_Cabot,0.0
City_Cable,0.0
City_Cabin John,0.0
City_Cabin Creek,0.0
City_Cabazon,0.0
City_Caballo,0.0
City_Byron Center,0.0
City_Byron,0.0
City_Byrdstown,0.0
City_Byram Township,0.0
City_Byram,0.0
City_Byhalia,0.0
City_Byfield,0.0
City_Byers,0.0
City_Buzzards Bay,0.0
City_Buxton,0.0
City_Buttonwillow,0.0
City_Butterfield,0.0
City_Butte Falls,0.0
City_Butte,0.0
City_Butner,0.0
City_Butler,0.0
City_Bushnell,0.0
City_Bushkill,0.0
City_Burtrum,0.0
City_Branchville,0.0
City_Braintree,0.0
City_Benson,0.0
City_Biscayne Park,0.0
City_Blackduck,0.0
City_Black River Falls,0.0
City_Black Mountain,0.0
City_Black Hawk,0.0
City_Black Eagle,0.0
City_Black Diamond,0.0
City_Bixby,0.0
City_Biwabik,0.0
City_Bismarck,0.0
City_Bishopville,0.0
City_Bishop,0.0
City_Biscoe,0.0
City_Birdsboro,0.0
City_Blacksburg,0.0
City_Birds Landing,0.0
City_Bird in Hand,0.0
City_Bird Island,0.0
City_Bird In Hand,0.0
City_Birchwood,0.0
City_Birch Run,0.0
City_Biola,0.0
City_Binghamton,0.0
City_Bingham Lake,0.0
City_Biloxi,0.0
City_Billings,0.0
City_Billerica,0.0
City_Blacklick,0.0
City_Blackstock,0.0
City_Bighorn,0.0
City_Blakesburg,0.0
City_Blooming Prairie,0.0
City_Bloomfield Hills,0.0
City_Bloomfield,0.0
City_Blomkest,0.0
City_Blodgett,0.0
City_Blocksburg,0.0
City_Bliss,0.0
City_Blenheim,0.0
City_Blauvelt,0.0
City_Blanding,0.0
City_Bland,0.0
City_Blanchester,0.0
City_Blairsville,0.0
City_Blackstone,0.0
City_Blairstown,0.0
City_Blairsden Graeagle,0.0
City_Blairs Mills,0.0
City_Blairs,0.0
City_Blair,0.0
City_Blaine,0.0
City_Bladensburg,0.0
City_Bladenboro,0.0
City_Blackwood,0.0
City_Blackwell,0.0
City_Blackwater,0.0
City_Blackville,0.0
City_Biglerville,0.0
City_Biggs,0.0
City_Brainerd,0.0
City_Bernalillo,0.0
City_Bessemer,0.0
City_Beryl,0.0
City_Berwyn,0.0
City_Berwick,0.0
City_Berthoud,0.0
City_Bertha,0.0
City_Berryville,0.0
City_Berry Creek,0.0
City_Berry,0.0
City_Berrien Springs,0.0
City_Bernville,0.0
City_Bernardston,0.0
City_Berlin Heights,0.0
City_Bethany,0.0
City_Berlin,0.0
City_Berkeley Springs,0.0
